ID_Original,ID_Padre,Fecha,Actor_Original_Cola,Motivos_Originales,Estado_Seguimiento,Tipo_Revision,Prioridad,Variante_Identidad_Pendiente,IDs_Actuales,Actores_Actuales,Alertas_Actuales,Justificacion,Siguiente_Paso,Texto_Original,Final_Anterior_Actual,Inicio_Siguiente_Actual,SHA256_Texto
8135,6396,2014-09-11,Sebastián Claro Edwards,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8704,Sebastián Claro Edwards,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El Consejero señor Sebastián Claro alude a recientes reportes que señalan que las cifras de importaciones y consumo de productos minerales, energía, acero y cobre han sido bastante débiles, y que los inventarios también han disminuido notoriamente, lo que llevaría a las autoridades a adoptar algunas medidas de estímulo.","precios de lácteos y también de los cereales. Con respecto al mercado del cobre, informa que las posiciones largas de los agentes no comerciales han tendido a moderarse, lo que ha llevado a acentuar en algún grado la caída del precio de este metal. Además, hace notar que las importaciones de cobre desde China han disminuido frente a lo observado en el año 2013 y al promedio del período 2010-2013. Sin embargo, el último dato dio cuenta de un ligero aumento de la demanda por parte de esa economía.","El señor Sergio Lehmann manifiesta que la visión sobre China es de una desaceleración controlada y que, efectivamente, se menciona la posibilidad de anuncios de estímulo tendientes a moderar la desaceleración de esa economía. El señor Sergio Lehmann retoma su presentación e indica que, en lo más reciente, se ha observado un retroceso en el precio del cobre, en línea con lo consignado en el último Informe de Política Monetaria, IPoM, esto es, con una desaceleración de China para estos trimestres.",c5d80824a267dcc5cacbc83f7221ea5b3354aae961d03f3d5140f759db0e2f98
8142,6403,2014-09-11,Sergio Lehmann Beresi,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8711,Sergio Lehmann Beresi,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El señor Sergio Lehmann procede a responder las consultas y comentarios, refiriéndose en primer término al precio de los alimentos. Al respecto, expresa que la caída del precio de la soya generará complicaciones a Argentina en un contexto de escasez de divisas, lo que tensionará probablemente los mercados internos. En cuanto al precio de otros bienes y su relación con el conflicto entre Rusia y Ucrania, señala que ello no está incidiendo en los precios internacionales de alimentos, más allá de lo observado al interior de Rusia. Hace presente que la caída generalizada del precio de los productos agrícolas se explica fundamentalmente por cosechas muy favorables en el hemisferio norte, pero que el desenlace del conflicto antedicho podría incidir a futuro, habida cuenta que Rusia constituye uno de los dos o tres principales productores de granos en el mundo. En cuanto a los otros aspectos comentados, se compromete a seguir monitoreando lo que dice relación con las tasas largas y a analizar el programa Marina Silva en detalle, para fines de tener un juicio más acabado al respecto. Por último, corrobora lo expresado por el Consejero señor Joaquín Vial en materia de precios de commodities, esto es, que la tendencia es a la baja debido a elementos asociados a demanda ligados a los desarrollos en China.","pregunta formulada por el Consejero señor Pablo García sobre Argentina y los posibles efectos de la fuerte caída de los precios de productos agrícolas en esa economía. Por último, plantea la conveniencia de analizar el programa económico de la candidata a la presidencia de Brasil señora Marina Silva y sus diferencias con el programa de la candidata y actual Presidenta señora Dilma Rousseff. Sobre el particular, comenta que la señora Silva ha prometido un banco central autónomo y menor inflación.","El Gerente de División Estudios señor Alberto Naudon, en respuesta al comentario formulado por el Consejero señor Sebastián Claro, manifiesta que la trayectoria de inflación de Chile es claramente distinta de la del promedio de América Latina no solo en los últimos datos, sino que con anterioridad también, cuando Chile tuvo registros inflacionarios mucho más bajos. Con respecto a las tasas de interés, señala que es importante tener en cuenta que en muchos países latinoamericanos hubo aumentos de",5832a4aa8a511ebc163bbf7b152a1521624843fe7f4a154cac01cd6ce56150ee
8146,6407,2014-09-11,Sebastián Claro Edwards,POSIBLE_OTRO_HABLANTE_O_MENCION,CORRECCION_DIRIGIDA_APLICADA,LECTURA_DIRIGIDA_POR_AGENTE,ALTA,,8716;8717,Sebastián Claro Edwards → Beltrán de Ramón Acevedo,FINAL_SIN_PUNTUACION,"HAB-20260907-6407: Claro recuerda las marchas estudiantiles; De Ramón aporta el dato de los fondos de pensiones. No es una enumeración de personas. Se adjudica el tramo documentado, no la pureza de todo el intervalo original.",Contrastar los nuevos segmentos; mantener pendientes las alertas residuales.,"El Consejero señor Sebastián Claro recuerda que en ese período se desarrollaron las marchas estudiantiles, y el Gerente de División Operaciones Financieras señor Beltrán de Ramón agrega que los fondos de pensiones anotaron una fuerte caída en el mes de mayo de ese año.","El Presidente señor Rodrigo Vergara observa la significativa caída de la percepción de los consumidores a mediados del año 2011, cuando la economía registraba un fuerte crecimiento.","El señor Miguel Fuentes prosigue con su presentación y advierte que la masa salarial real ha tendido a estabilizarse en el último mes, en línea con el menor crecimiento del empleo y de los salarios reales. A este respecto, hace notar que el crecimiento de estos últimos fue del orden del 3% y que el del consumo alcanzó a una cifra cercana a 1,8%, lo que da cuenta de una constitución de ahorro precautorio y de que las expectativas están incidiendo de manera significativa en la evolución del consum",71439b4b32753eea37d33481d6861148d828150d7b5e5c1ee1fe410a71a5a1f7
8154,6415,2014-09-11,Rodrigo Vergara Montes,POSIBLE_OTRO_HABLANTE_O_MENCION,SEGMENTACION_O_ACTOR_MODIFICADO,COMPARACION_AUTOMATICA,ALTA,,8725;8726;8727;8728,Rodrigo Vergara Montes → Matías Bernier Bórquez → Miguel Fuentes Díaz → Rodrigo Vergara Montes,FINAL_SIN_PUNTUACION,Se modificó la atribución o un límite dentro del intervalo original; no se certifica pureza de todos los segmentos resultantes.,Contrastar los nuevos segmentos; mantener pendientes las alertas residuales.,"El Presidente señor Rodrigo Vergara consulta por la fecha en que se espera la primera subida de tasa, a lo cual el Gerente de Mercados Nacionales informa que el mercado estima que ella se materializará en el mes de julio del próximo año. Al concluir su presentación, el señor Miguel Fuentes manifiesta que las expectativas de TPM que se derivan de las distintas encuestas reflejan que la mayoría de los consultados espera un recorte de 25 puntos base para esta Reunión, en tanto que para la del mes de octubre predomina la alternativa de un reducción adicional de 25 puntos base, a 3%. El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de Análisis Macroeconómico señor Miguel Fuentes y, a continuación, ofrece la palabra para consultas y comentarios.","nera similar a los meses anteriores. Por último, comenta que el registro de inflación del mes de agosto generó algunas reacciones en la Encuesta de Expectativas Económicas. En efecto, la mediana de las proyecciones esperadas a once meses aumentó en dos décimas, mientras que a plazos más largos se concentró en 3%. Con respecto a las expectativas para la TPM, menciona que de acuerdo con el dato spot, el piso de la tasa se ubica más cerca del 3%, en línea con lo que revelan las distintas encuestas.","El Vicepresidente señor Enrique Marshall señala que el panorama informado se enmarca en el escenario consignado en el último IPoM. Destaca que los riesgos identificados en dicho Informe para el frente interno siguen muy presentes, esto es, que la inflación permanezca en niveles similares a los actuales por algunos meses más y que la debilidad de la actividad también se mantenga por un tiempo adicional. En su opinión, ambos aspectos deben ser monitoreados con atención. En segundo término, se refi",f50718d4eb939aee7df165a82f8467c769e57177bca6ccfdf5384c5d065b02d3
8156,6417,2014-09-11,Sebastián Claro Edwards,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8730,Sebastián Claro Edwards,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El Consejero señor Sebastián Claro alude al recuadro sobre pass through incorporado en el IPoM del mes de marzo último y plantea la conveniencia de que este análisis se haga con una frecuencia mayor. Lo expresado, porque el tipo de cambio se ha depreciado fuertemente en los últimos cinco o seis meses; no se cuenta con evidencia suficiente en Chile para validar la hipótesis que plantea que el ciclo aminora el pass through; y, en especial, porque se ha argumentado con fuerza que la significativa depreciación cambiaria en Chile está íntimamente relacionada con una trayectoria de tasas que ha sido distinta de la de otros países emergentes. En su opinión, si bien la posición cíclica de la economía apunta a que la inflación se moderará, también es posible que pueda alcanzar a 5% en doce meses. En lo concerniente a los salarios nominales, es de opinión que el mayor riesgo no radica en que su elevado nivel se traduzca en mayor inflación, sino que en una posible amplificación del ajuste del empleo.","eudamiento. A su juicio, en un contexto como el actual, donde los ingresos de los hogares parecen crecer más rápido que el gasto en consumo, es difícil pensar en la acumulación de endeudamiento. Por último, plantea que si bien lo salarios han aumentado, los sectores empresariales no señalan a los costos laborales como un motivo de preocupación. De hecho, las planillas no han registrado variación o incluso habrían disminuido, lo que respondería a un tema de composición o de reducción de personal.","El Consejero señor Joaquín Vial consulta por la información conocida después del cierre del último IPoM, distinta del registro de inflación del mes de agosto.",0c219f9053401e2bb8110b30918ccbfc2f7e47818088500100943ac27ea750fa
8161,6421,2014-09-11,Rodrigo Vergara Montes,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8735,Rodrigo Vergara Montes,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El Presidente señor Rodrigo Vergara visualiza dos temas de preocupación para el Consejo. A saber, los salarios y el tipo de cambio. Con respecto a este último, resalta la importancia de mantener un análisis permanente sobre la materia, e indica que en su reciente participación en las reuniones en Jackson Hole fue consultado por las razones detrás de la fuerte depreciación experimentada por el peso, que escapa a los patrones observados en otras economías. En cuanto a los salarios, se suma al planteamiento del Consejero señor Joaquín Vial en orden a consultar fuentes de información distintas del INE para fines de tener una visión más amplia sobre su reciente comportamiento. A continuación, solicita al Gerente de Estrategia y Comunicación de Política Monetaria señor Enrique Orellana que informe sobre la visión que ha recogido sobre la materia en sus visitas a regiones."," de hacer un vínculo directo entre salario nominal e inflación, correspondería analizar la forma como está funcionando el mercado laboral en general y si está reaccionando de manera relativamente eficiente al shock que hemos observado y también a la decisión de política; o si lo está haciendo de manera más bien ineficiente, desde el momento que está generando más presiones a futuro o porque está produciendo un ajuste demasiado sesgado hacia futuras caídas del empleo más que a ajustes salariales.","El señor Enrique Orellana señala que la situación observada por el Consejero señor Joaquín Vial en la ciudad de Temuco es la que predomina en las distintas ciudades visitadas, es decir, ya no se advierte la fuerte presión salarial que se observaba dieciocho meses atrás. De hecho, ninguna de las empresas consultadas reportó alzas en sus planillas. En todo caso, hace notar que el nivel de las planillas, que es bastante alto debido a una significativa alza registrada en el último año, es motivo de ",4cf20ae9013c0255912f1614c743fcd83870b92ccbf30c88898380edc02451e7
8163,6422,2014-09-11,Miguel Fuentes Díaz,POSIBLE_OTRO_HABLANTE_O_MENCION,SEGMENTACION_O_ACTOR_MODIFICADO,COMPARACION_AUTOMATICA,ALTA,,8737;8738;8739,Miguel Fuentes Díaz → Rodrigo Vergara Montes → Consejo del Banco Central de Chile,,Se modificó la atribución o un límite dentro del intervalo original; no se certifica pureza de todos los segmentos resultantes.,Contrastar los nuevos segmentos; mantener pendientes las alertas residuales.,"El señor Miguel Fuentes señala que los datos de la Asociación Chilena de Seguridad y de las AFP, que tienen algún rezago, dan cuenta de una aceleración de los salarios en doce meses del orden de 8%. En consecuencia, este incremento sería generalizado, razón por la que se seguirá con atención. Hace presente que la depreciación cambiaría es materia de preocupación para efectos de proyectar la inflación de corto plazo y que, de hecho, se han incorporado mayores incrementos de precios en aquellas líneas específicas donde se produce un traspaso bastante directo de la depreciación del tipo de cambio. Agrega que después de las sorpresas inflacionarias de comienzos de año, la evolución de los precios de bienes que excluyen a los cigarrillos ha estado bastante en línea con lo anticipado, y que algunos alimentos que sorprendieron al alza comenzaron a mostrar una caída, lo que podría constituir un indicador de menor demanda. Acota que este tema continuará siendo objeto de especial análisis en adelante. Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria. A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 214, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas.","arios informadas por el INE, respondieron que ellas no guardan relación alguna con la realidad de las empresas que representan, ya que se limitan a reajustarlos conforme a la variación del IPC y algunos aspectos adicionales, pero en ningún caso en un porcentaje superior a 6%, como reporta ese organismo. Por último, consigna que en las visitas realizadas en los últimos tres meses se visualizó un presión salarial significativamente menor que en los meses previos, con excepción del sector agrícola.","El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de marzo de 2015 se efectuará el día jueves 19 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",2576430e78a19a28eec433c5419f51d43bd4fc7c02a1fc1d63383ff2552deeee
8169,6427,2014-09-11,Alberto Arenas de Mesa,DUPLICADO_NO_FORMULA,FORMULA_PROCEDIMENTAL_RECLASIFICADA,LECTURA_DIRIGIDA_POR_AGENTE,RESUELTO_EN_ESTE_MOTIVO,,8745,Alberto Arenas de Mesa,,"FORM-783-16: Fórmula de apertura, saludo o paso de palabra/votación. No contiene una recomendación sustantiva de tasa; conservar todas sus repeticiones.",Conservar todas las repeticiones; revisar separadamente otros motivos si quedan.,"El Ministro de Hacienda señor Alberto Arenas inicia su exposición expresando su saludo al Presidente del Banco, señor Rodrigo Vergara; al Vicepresidente, señor Enrique Marshall; a los Consejeros señores Sebastián Claro, Joaquín Vial y Pablo García; y al staff de la Institución.","El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de División Estudios señor Alberto Naudon y no habiendo comentarios del staff, ofrece la palabra al Ministro de Hacienda señor Alberto Arenas.","El señor Alberto Arenas consigna que los datos de actividad conocidos en el último mes siguen dando cuenta de una economía que presenta un bajo dinamismo y que crece por debajo de su tendencia; que el desempleo se ha mantenido en niveles estables, pero la creación de empleo se encuentra estancada; que los indicadores de consumo reflejan que crece a tasas bajas; y que la inversión continúa exhibiendo tasas de crecimiento negativas. Agrega que todos los antecedentes de actividad muestran que las h",a3884bc984580b5c556fb4bfa6266f2dda035040cb64a9ba6364ff86b0e30ec2
8193,6450,2014-10-16,Joaquín Vial Ruiz-Tagle,FINAL_SIN_PUNTUACION,PENDIENTE_LECTURA_CONTEXTUAL,TRIAJE_AUTOMATICO,MEDIA,,8777,Joaquín Vial Ruiz-Tagle,FINAL_SIN_PUNTUACION,No adjudicado: leer el intervalo con los párrafos contiguos. La alerta no es un error confirmado.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.",El Consejero señor Joaquín Vial plantea que parte del problema radica en una subestimación del impacto de la desaceleración en China sobre el resto del mundo,"onomía, ni siquiera en aquellos que han repuntado, como Estados Unidos de América, donde si bien ha mejorado en el último tiempo, sigue siendo muy débil. A su juicio, parte de la corrección que exhiben hoy los mercados financieros dice relación con la dificultad de sostener su mejora, la que no se condecía con el ritmo de los mercados de inversión reales. Acota que desde su punto de vista, se avizoran problemas estructurales, que se están traspasando a la demanda y principalmente a la inversión.","El Consejero señor Pablo García plantea la conveniencia de revisar la evolución de las expectativas de crecimiento de la inversión y del desempeño efectivo a nivel mundial, de manera de afirmar el argumento planteado por el señor Alberto Naudon. Lo expresado, en el marco de la elaboración del próximo IPoM.",23a3c4fdf7cdc49d076682d4e1d0f68886c8dc4a01728e5cf03b0913e6b1a4b4
8197,6452,2014-10-16,Miguel Fuentes Díaz,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8783,Miguel Fuentes Díaz,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El señor Miguel Fuentes da inicio a su presentación refiriéndose a los hechos destacados del escenario interno acontecidos desde la Reunión anterior. En materia de actividad, indica que los sectores resto han evolucionado de acuerdo con lo previsto en el último IPoM; y que la proyección del tercer trimestre se revisará a la baja, debido a noticias negativas en el sector de la minería y de recursos naturales que se concentraron en los meses de agosto y septiembre, pero que serían de carácter transitorio. Señala que el consumo privado mantuvo tasas de crecimiento acotadas, mientras que el componente de maquinarias de la inversión exhibió una contracción mayor que la anticipada. Asimismo, informa que las expectativas de consumidores y empresarios volvieron a caer en el mes de septiembre. Hace presente que en este contexto, la tasa de desocupación se incrementó hasta 6,7% en el mes de junio y que los salarios redujeron su ritmo de expansión anual. Con respecto al sector externo, resalta que las exportaciones se aceleraron en el mes de septiembre, dando cuenta del impulso en el sector industrial y en línea con la visión del escenario macro en cuanto a que algunos sectores verían favorecidos por la depreciación del tipo de cambio real y una situación mejorada de nuestros socios comerciales, en particular de Estados Unidos de América. Las importaciones, en tanto, se contrajeron nuevamente, empujadas en parte importante por los bienes de capital. Precisa que la proyección de crecimiento se mantiene en 2,0% para el año, mientras que la demanda interna se ha revisado a la baja por una mayor caída de la inversión, asociada fundamentalmente al componente importado mencionado anteriormente.","Siendo las 12:30 horas, se incorpora a la Reunión el Asesor del Ministro de Hacienda señor Claudio Soto Gamboa.",El Presidente señor Rodrigo Vergara plantea que la cuenta corriente deberá revisarse hacia un menor déficit.,cdc30ed22a4bd5b93daa22c262fd65c699365f2bce5926a4349db0632e129d45
8213,6466,2014-10-16,Pablo García Silva,POSIBLE_OTRO_HABLANTE_O_MENCION,SEGMENTACION_O_ACTOR_MODIFICADO,COMPARACION_AUTOMATICA,ALTA,,8800;8801;8802,Pablo García Silva → Rodrigo Vergara Montes → Consejo del Banco Central de Chile,,Se modificó la atribución o un límite dentro del intervalo original; no se certifica pureza de todos los segmentos resultantes.,Contrastar los nuevos segmentos; mantener pendientes las alertas residuales.,"El Consejero señor Pablo García considera que la distinción que hace el Vicepresidente señor Enrique Marshall entre el corto y el mediano plazo debe ser destacada. Asimismo, que el Consejo debiera manifestar su preocupación por los actuales niveles de inflación. Plantea que el escenario del último IPoM consigna dos timings de efectos contrapuestos: por una parte, que en el corto plazo, el shock inflacionario no tendrá efectos persistentes, ya que se están generando holguras; y, por otra parte, que hacia el mediano plazo, esto es, hacia fines del próximo año y el fin del horizonte de proyección, la recuperación de la economía, que comenzará a ocupar nuevamente las holguras, evitará una caída significativa de la inflación por debajo de la meta. En su opinión, hoy día, las noticias apuntan más bien a riesgos por el lado del timing del proceso inflacionario, esto es, si se materializará un escenario de ciclo de mayores alzas, materia que se deberá seguir evaluando. Al no formularse otros comentarios, siendo las 13:30 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria. A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 215, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas.","onedas se están depreciando. Por otra parte, hace especial mención a la estabilización que exhiben varios indicadores de actividad y de demanda frente a lo observado en meses anteriores, cuando todos ellos disminuían; entre ellos, el consumo de durables, la actividad, los indicadores de actividad de la construcción, las colocaciones; el empleo asalariado. Expresa que si bien todos estos indicadores no dan cuenta aún de una recuperación, sí podrían reflejar una aproximación al punto de inflexión.","El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de abril de 2015 se efectuará el día jueves 16 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",83aa822ef5ce6276f04623fd7bdaa6ce0628002f41fa61b0da03ecafd42ab8b4
8221,6473,2014-10-16,Alberto Arenas de Mesa,DUPLICADO_NO_FORMULA,FORMULA_PROCEDIMENTAL_RECLASIFICADA,LECTURA_DIRIGIDA_POR_AGENTE,RESUELTO_EN_ESTE_MOTIVO,,8810,Alberto Arenas de Mesa,,"FORM-783-16: Fórmula de apertura, saludo o paso de palabra/votación. No contiene una recomendación sustantiva de tasa; conservar todas sus repeticiones.",Conservar todas las repeticiones; revisar separadamente otros motivos si quedan.,"El Ministro de Hacienda señor Alberto Arenas inicia su exposición expresando su saludo al Presidente del Banco, señor Rodrigo Vergara; al Vicepresidente, señor Enrique Marshall; a los Consejeros señores Sebastián Claro, Joaquín Vial y Pablo García; y al staff de la Institución.","El Presidente señor Rodrigo Vergara agradece la opinión del Gerente de División Operaciones Financieras señor Beltrán de Ramón, y no habiendo comentarios adicionales por parte del staff, ofrece la palabra al Ministro de Hacienda señor Alberto Arenas.","El señor Alberto Arenas señala que en el último mes, los indicadores disponibles siguen dando cuenta de un escenario débil en términos de actividad. En efecto, el IMACEC se expandió un 0,3% en términos anuales en el mes de agosto, ubicándose por debajo de las expectativas de mercado, y que con este resultado, las expectativas de crecimiento para este año se han vuelto a corregir a la baja y se ubican en 1,9% según la Encuesta de Expectativas Económicas. Agrega que para el mes de septiembre, el m",a3884bc984580b5c556fb4bfa6266f2dda035040cb64a9ba6364ff86b0e30ec2
8223,6475,2014-10-16,Rodrigo Vergara Montes,DUPLICADO_NO_FORMULA,FORMULA_PROCEDIMENTAL_RECLASIFICADA,LECTURA_DIRIGIDA_POR_AGENTE,RESUELTO_EN_ESTE_MOTIVO,,8812,Rodrigo Vergara Montes,,"FORM-783-14: Fórmula de apertura, saludo o paso de palabra/votación. No contiene una recomendación sustantiva de tasa; conservar todas sus repeticiones.",Conservar todas las repeticiones; revisar separadamente otros motivos si quedan.,"El Presidente señor Rodrigo Vergara agradece la opinión del Ministro de Hacienda señor Alberto Arenas y conforme al orden de esta Sesión, da paso al proceso de votación de las opciones planteadas por la Gerencia de División Estudios, ofreciendo, en primer término, la palabra al Consejero señor Pablo García.","enda señor Alberto Arenas manifiesta que el mercado espera de manera mayoritaria una reducción de la TPM en la Reunión de hoy; y que, del mismo modo, la curva forward señala que dicha tasa se ubicará por debajo del 3% en los próximos meses. Por otra parte, si bien la mediana de la Encuesta de Expectativas Económicas y la Encuesta de Operadores Financieros tiene como piso un 3% para la TPM, existe una masa relevante de encuestados que señalan que llegaría a un nivel menor en los meses siguientes.","El Consejero señor Pablo García inicia su intervención agradeciendo los antecedentes y opiniones de los personeros de la Gerencia de División Estudios y del staff de la Institución. En su opinión, las novedades más relevantes desde la última RPM no están significativamente vinculadas a datos coyunturales domésticos, sino que más bien al deterioro de expectativas a nivel global, que ha afectado de manera relevante los precios de activos financieros y productos básicos en el mundo. Indica que, por",29e05f0c4b68fd56f3929916c1d2168f8915bb8462f5e0bbc94d32dc9aefed11
8239,6488,2014-11-18,Pablo García Silva,ATRIBUCION_HEURISTICA_LEGADA,METODO_ACTUALIZADO,COMPARACION_AUTOMATICA,ALTA,,8829,Pablo García Silva,,Cambió la evidencia reconocida sin cambiar actor/límites; no equivale a corregir un actor.,"Revisar sujeto, destinatarios, citas y continuidad; no heredar por proximidad.","El Consejero señor Pablo García hace referencia al precio de los commodities. En relación con el precio del petróleo, señala que se anticipa un posible acuerdo entre Irán y el resto de los países para evitar recortes en la producción, pero también la inexistencia de un déficit de oferta hacia fines de la década, lo cual se traduce en un escenario de precios bajos que es de carácter bastante más persistente. Tratándose del precio del cobre, en cambio, se anticipan aumentos de producción bastante más modestos, a lo que se suma que la demanda del metal por parte de China seguiría creciendo a una tasa de 4% y los inventarios actuales no son tan reducidos. En consecuencia, si bien los precios de commodities presentan una caída generalizada, hacia el mediano plazo el panorama para el precio del petróleo sería más negativo que para el precio del cobre.","El Presidente señor Rodrigo Vergara agradece la presentación del señor Alfredo Pistelli y, a continuación, concede la palabra para consultas y comentarios.","El Consejero señor Joaquín Vial advierte sobre el resurgimiento de las dudas respecto de las cifras de crecimiento de China, razón por la que plantea la conveniencia de efectuar un análisis más profundo sobre el ciclo de esa economía a partir de los datos de importaciones e identificar posibles impactos por regiones, especialmente Asia emergente, que es un socio comercial relevante. Con respecto al mercado del petróleo, manifiesta su concordancia con lo expresado por el Consejero señor Pablo Gar",fcfbdb3ca6a7e24796f724d278f216453974ca0a07c5a25ecbd29756db7dde26
8257,6505,2014-11-18,Alberto Naudon Dell'Oro,ATRIBUCION_HEURISTICA_LEGADA;POSIBLE_OTRO_HABLANTE_O_MENCION,CORRECCION_DIRIGIDA_APLICADA,LECTURA_DIRIGIDA_POR_AGENTE,ALTA,,8848;8849;8850,Alberto Naudon Dell'Oro → Rodrigo Vergara Montes → Consejo del Banco Central de Chile,,"HAB-20260908-6505: Naudon responde sobre modelos y sorpresas inflacionarias hasta el cierre presidencial. Se conserva precede a responder como grafía literal; no se generaliza una corrección OCR. Se adjudica el tramo documentado, no la pureza de todo el intervalo original.",Contrastar los nuevos segmentos; mantener pendientes las alertas residuales.,"El Gerente de División Estudios señor Alberto Naudon precede a responder las consultas y comentarios. En primer término, indica que la incertidumbre de la proyección es muy significativa, como queda de manifiesto al observar el franchart. En todo caso, comenta que la incertidumbre es menor para la inflación core, razón por la que los análisis se enfocan mayormente en esta variable y no en la inflación headline. En segundo lugar, señala que, en su opinión, no somos muy mecánicos respecto del uso de la brecha. Sobre este aspecto, manifiesta que la brecha, si bien es uno de los elementos considerados para realizar las proyecciones, no es el más importante y, por lo tanto, no determina completamente dichas proyecciones. De hecho, el utilizar los modelos MAS y MEP por separado apunta justamente a ello. El MEP es un modelo que depende mucho de la brecha, y es por ello que con este modelo la actividad e inflación son más bajas hacia adelante; el modelo MAS, en cambio, no la considera. Es más, si se calculara la brecha implícita en el MAS, esta sería positiva y, por lo tanto, la relativa baja inflación que tiene ese otro modelo no está explicada por la brecha, sino que por otros elementos. Sin perjuicio, de considerar no ser mecánicos respecto del uso de la brecha, señala que se podría avanzar en tratar de encontrar nuevos elementos y nuevas explicaciones de lo que está aconteciendo en la economía. A su juicio, es muy relevante efectuar el ejercicio de revisar en detalle lo que acontece con el IPC, atendida la importancia de entender la naturaleza de las distintas sorpresas para informar correctamente los modelos de proyección en adelante. En este sentido, plantea que es muy distinto cometer un error producto de un juicio equivocado que cometerlo por hechos exógenos identificables fácilmente y que no se repetirían en el futuro. Hace presente que el IPoM del mes de marzo, la estimación de la inflación core era de 2,8%, pero se corrigió fuertemente en el Informe siguiente hasta 3,7% debido a un error de juicio. En efecto, se consideró que las sorpresas inflacionarias negativas observadas especialmente en los meses de enero y febrero iban a ser de carácter persistente, atendidas las condiciones cíclicas de la economía en ese entonces, pero no lo fueron. Hubo un error de juicio, porque la inflación fue mayor en todos los bienes, no solamente en algunos componentes puntuales. Por el contrario, desde el mes de junio a la fecha, período en que la estimación de la inflación core se ha revisado desde 3,7 a 4,1%, hay un grado de error de juicio, pero concentrado básicamente en elementos puntuales. En su opinión, esa diferencia en la naturaleza de la sorpresa es esencial para efectos de las proyecciones del próximo IPoM. Expresa que, a diferencia de lo que ocurrió con ocasión de los Informes de junio o septiembre, las sorpresas inflacionarias, si bien son de importancia, no cambian de ninguna manera esencial el encuadre macro general. Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria. A las 16:00 horas, se reanuda la Reunión de Política Monetaria Nº 216, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco.","valuar las holguras de capacidad, que siempre son difíciles de medir, considera clave mirar, además de nuestros propios cálculos de brecha de producto, los desarrollos en el mercado laboral, los salarios, el traspaso de la depreciación a los precios, entre otras. Agrega que en un ambiente de fuerte ajuste de los precios relativos como el que vive Chile hoy, en que se requiere una reasignación importante de recursos entre sectores, las mediciones de brecha del producto se hacen aún más inciertas.","El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de mayo de 2015 se efectuará el día jueves 14 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",fa5742308ae4d2bb9e981ce8c6772bbfc3cc0aa3d8daf53795769e8c6068b3e9
